source,destination,protocol,chunkSize,tCount,fileSize,retransmits,connectTime,requestTime,receiveTime
192.168.0.1,www.google.com,HTTP/1.1,151,301,48630,14,0.000403,0.000076,0.000512
192.168.0.1,www.google.com,HTTP/1.0,152,295,48414,16,0.000539,0.000048,0.000399
192.168.0.1,www.google.com,HTTP/1.1,152,302,48624,15,0.000487,0.000050,0.000502
192.168.0.1,www.google.com,HTTP/1.0,153,300,48394,17,0.000457,0.000043,0.000470
192.168.0.1,www.google.com,HTTP/1.1,153,301,48607,11,0.000483,0.000046,0.000447
192.168.0.1,www.google.com,HTTP/1.0,154,297,48366,11,0.000439,0.000046,0.000398
192.168.0.1,www.google.com,HTTP/1.1,154,301,48662,22,0.000428,0.000037,0.000463
192.168.0.1,www.google.com,HTTP/1.0,155,297,48392,11,0.000460,0.000126,0.000495
192.168.0.1,www.google.com,HTTP/1.1,155,306,48700,20,0.000404,0.000054,0.000567
192.168.0.1,www.google.com,HTTP/1.0,156,296,48424,15,0.000463,0.000049,0.000499
192.168.0.1,www.google.com,HTTP/1.1,156,305,48657,14,0.000436,0.000047,0.000505
192.168.0.1,www.google.com,HTTP/1.0,157,295,48343,18,0.000445,0.000064,0.000639
192.168.0.1,www.google.com,HTTP/1.1,157,305,48629,15,0.000455,0.000054,0.000400
192.168.0.1,www.google.com,HTTP/1.0,158,299,48408,15,0.000448,0.000056,0.000396
192.168.0.1,www.google.com,HTTP/1.1,158,302,48688,18,0.000441,0.000045,0.000499
192.168.0.1,www.google.com,HTTP/1.0,159,301,48451,14,0.000456,0.000044,0.000449
192.168.0.1,www.google.com,HTTP/1.1,159,302,48631,14,0.000454,0.000053,0.000578
192.168.0.1,www.google.com,HTTP/1.0,160,300,48433,17,0.000415,0.000045,0.000761
192.168.0.1,www.google.com,HTTP/1.1,160,303,48635,14,0.000532,0.000046,0.000418
192.168.0.1,www.google.com,HTTP/1.0,161,300,48403,16,0.000455,0.000048,0.000513
192.168.0.1,www.google.com,HTTP/1.1,161,301,48696,14,0.000400,0.000063,0.000559
192.168.0.1,www.google.com,HTTP/1.0,162,298,48400,11,0.000449,0.000054,0.000519
192.168.0.1,www.google.com,HTTP/1.1,162,299,48632,16,0.000398,0.000036,0.000452
192.168.0.1,www.google.com,HTTP/1.0,163,300,48369,17,0.000389,0.000067,0.000497
192.168.0.1,www.google.com,HTTP/1.1,163,302,48637,19,0.000451,0.000053,0.000535
192.168.0.1,www.google.com,HTTP/1.0,164,298,48392,15,0.000416,0.000038,0.000441
192.168.0.1,www.google.com,HTTP/1.1,164,305,48658,20,0.000442,0.000045,0.000505
192.168.0.1,www.google.com,HTTP/1.0,165,297,48437,16,0.000425,0.000043,0.000399
192.168.0.1,www.google.com,HTTP/1.1,165,306,48691,13,0.000437,0.000053,0.000377
192.168.0.1,www.google.com,HTTP/1.0,166,301,48428,17,0.000406,0.000042,0.000456
192.168.0.1,www.google.com,HTTP/1.1,166,299,48688,13,0.000437,0.000095,0.000566
192.168.0.1,www.google.com,HTTP/1.0,167,298,48402,12,0.000417,0.000052,0.000569
192.168.0.1,www.google.com,HTTP/1.1,167,303,48607,13,0.000467,0.000046,0.000413
192.168.0.1,www.google.com,HTTP/1.0,168,299,48430,12,0.000533,0.000049,0.000425
192.168.0.1,www.google.com,HTTP/1.1,168,305,48700,15,0.000432,0.000054,0.000499
192.168.0.1,www.google.com,HTTP/1.0,169,299,48366,21,0.000439,0.000038,0.000444
192.168.0.1,www.google.com,HTTP/1.1,169,305,48661,16,0.000462,0.000048,0.000485
192.168.0.1,www.google.com,HTTP/1.0,170,298,48440,15,0.000413,0.000047,0.000485
192.168.0.1,www.google.com,HTTP/1.1,170,302,48642,16,0.000439,0.000072,0.000616
192.168.0.1,www.google.com,HTTP/1.0,171,301,48448,18,0.000400,0.000062,0.000412
192.168.0.1,www.google.com,HTTP/1.1,171,304,48648,13,0.000429,0.000070,0.000447
192.168.0.1,www.google.com,HTTP/1.0,172,301,48383,16,0.000432,0.000052,0.000481
192.168.0.1,www.google.com,HTTP/1.1,172,303,48591,21,0.000466,0.000040,0.000431
192.168.0.1,www.google.com,HTTP/1.0,173,300,48431,13,0.000422,0.000046,0.000478
192.168.0.1,www.google.com,HTTP/1.1,173,302,48626,19,0.000416,0.000069,0.000537
192.168.0.1,www.google.com,HTTP/1.0,174,301,48361,20,0.000405,0.000039,0.000454
192.168.0.1,www.google.com,HTTP/1.1,174,302,48657,18,0.000441,0.000045,0.000480
192.168.0.1,www.google.com,HTTP/1.0,175,299,48425,16,0.000418,0.000038,0.000394
192.168.0.1,www.google.com,HTTP/1.1,175,302,48677,18,0.000455,0.000047,0.000355
192.168.0.1,www.google.com,HTTP/1.0,176,301,48378,18,0.000427,0.000048,0.000472
192.168.0.1,www.google.com,HTTP/1.1,176,302,48700,16,0.000451,0.000037,0.000425
192.168.0.1,www.google.com,HTTP/1.0,177,301,48381,14,0.000410,0.000050,0.000459
192.168.0.1,www.google.com,HTTP/1.1,177,303,49459,19,0.000410,0.000074,0.000530
192.168.0.1,www.google.com,HTTP/1.0,178,301,48379,15,0.000418,0.000042,0.000508
192.168.0.1,www.google.com,HTTP/1.1,178,304,48631,19,0.000429,0.000063,0.000460
192.168.0.1,www.google.com,HTTP/1.0,179,302,48412,23,0.000441,0.000045,0.000615
192.168.0.1,www.google.com,HTTP/1.1,179,303,48663,19,0.000568,0.000039,0.000473
192.168.0.1,www.google.com,HTTP/1.0,180,301,48400,12,0.000489,0.000070,0.000436
192.168.0.1,www.google.com,HTTP/1.1,180,303,48645,16,0.000439,0.000073,0.000415
192.168.0.1,www.google.com,HTTP/1.0,181,299,48455,16,0.000599,0.000042,0.000485
192.168.0.1,www.google.com,HTTP/1.1,181,303,48676,15,0.000440,0.000040,0.000438
192.168.0.1,www.google.com,HTTP/1.0,182,303,48454,13,0.000451,0.000044,0.000465
192.168.0.1,www.google.com,HTTP/1.1,182,304,48654,18,0.000429,0.000044,0.000447
192.168.0.1,www.google.com,HTTP/1.0,183,297,48397,13,0.000456,0.000043,0.000418
192.168.0.1,www.google.com,HTTP/1.1,183,303,48676,14,0.000427,0.000045,0.000673
192.168.0.1,www.google.com,HTTP/1.0,184,299,48371,10,0.000479,0.000051,0.000477
192.168.0.1,www.google.com,HTTP/1.1,184,305,48628,19,0.000409,0.000044,0.000407
192.168.0.1,www.google.com,HTTP/1.0,185,299,48490,13,0.000402,0.000038,0.000436
192.168.0.1,www.google.com,HTTP/1.1,185,306,48644,16,0.000454,0.000048,0.000480
192.168.0.1,www.google.com,HTTP/1.0,186,301,48388,12,0.000417,0.000039,0.000679
192.168.0.1,www.google.com,HTTP/1.1,186,302,48626,21,0.000404,0.000044,0.000542
192.168.0.1,www.google.com,HTTP/1.0,187,300,48411,12,0.000395,0.000062,0.000428
192.168.0.1,www.google.com,HTTP/1.1,187,305,48653,16,0.000449,0.000053,0.000492
192.168.0.1,www.google.com,HTTP/1.0,188,300,48450,13,0.000411,0.000047,0.000485
192.168.0.1,www.google.com,HTTP/1.1,188,300,48621,15,0.000444,0.000071,0.000463
192.168.0.1,www.google.com,HTTP/1.0,189,300,48403,16,0.000425,0.000042,0.000763
192.168.0.1,www.google.com,HTTP/1.1,189,301,48606,14,0.000431,0.000050,0.000464
192.168.0.1,www.google.com,HTTP/1.0,190,298,48432,11,0.000433,0.000064,0.000361
192.168.0.1,www.google.com,HTTP/1.1,190,304,48651,19,0.000453,0.000052,0.000760
192.168.0.1,www.google.com,HTTP/1.0,191,302,48390,14,0.000427,0.000052,0.000504
192.168.0.1,www.google.com,HTTP/1.1,191,301,48643,12,0.000390,0.000048,0.000499
192.168.0.1,www.google.com,HTTP/1.0,192,301,48367,17,0.000442,0.000104,0.000565
192.168.0.1,www.google.com,HTTP/1.1,192,306,48671,16,0.000428,0.000048,0.000346
192.168.0.1,www.google.com,HTTP/1.0,193,300,48404,13,0.000437,0.000048,0.000403
192.168.0.1,www.google.com,HTTP/1.1,193,305,48682,14,0.000404,0.000071,0.000362
192.168.0.1,www.google.com,HTTP/1.0,194,301,48420,13,0.000470,0.000056,0.000406
192.168.0.1,www.google.com,HTTP/1.1,194,305,48705,13,0.000468,0.000038,0.000347
192.168.0.1,www.google.com,HTTP/1.0,195,299,48377,13,0.000404,0.000040,0.000404
192.168.0.1,www.google.com,HTTP/1.1,195,303,48664,15,0.000454,0.000051,0.000377
192.168.0.1,www.google.com,HTTP/1.0,196,299,48455,16,0.000485,0.000069,0.000530
192.168.0.1,www.google.com,HTTP/1.1,196,303,48633,24,0.000414,0.000044,0.000533
192.168.0.1,www.google.com,HTTP/1.0,197,298,48432,20,0.000457,0.000048,0.000494
192.168.0.1,www.google.com,HTTP/1.1,197,303,48714,13,0.000414,0.000068,0.000413
192.168.0.1,www.google.com,HTTP/1.0,198,300,48429,14,0.000411,0.000046,0.000483
192.168.0.1,www.google.com,HTTP/1.1,198,304,48631,14,0.000401,0.000060,0.000427
192.168.0.1,www.google.com,HTTP/1.0,199,298,48438,13,0.000458,0.000046,0.000524
192.168.0.1,www.google.com,HTTP/1.1,199,302,48673,19,0.000442,0.000038,0.000499
192.168.0.1,www.google.com,HTTP/1.0,200,300,48464,15,0.000443,0.000051,0.000414
192.168.0.1,www.google.com,HTTP/1.1,200,304,48620,16,0.000433,0.000048,0.000397
192.168.0.1,www.google.com,HTTP/1.0,201,299,48435,17,0.000471,0.000054,0.000412
192.168.0.1,www.google.com,HTTP/1.1,201,305,48678,13,0.000406,0.000038,0.000383
192.168.0.1,www.google.com,HTTP/1.0,202,298,48430,15,0.000426,0.000043,0.000538
192.168.0.1,www.google.com,HTTP/1.1,202,306,48660,14,0.000408,0.000037,0.000477
192.168.0.1,www.google.com,HTTP/1.0,203,299,48439,13,0.000458,0.000046,0.000488
192.168.0.1,www.google.com,HTTP/1.1,203,305,48721,14,0.000434,0.000038,0.000360
192.168.0.1,www.google.com,HTTP/1.0,204,300,48429,16,0.000422,0.000039,0.000510
192.168.0.1,www.google.com,HTTP/1.1,204,306,48684,16,0.000396,0.000061,0.000387
192.168.0.1,www.google.com,HTTP/1.0,205,302,48416,11,0.000484,0.000059,0.000423
192.168.0.1,www.google.com,HTTP/1.1,205,305,48661,17,0.000396,0.000043,0.000408
192.168.0.1,www.google.com,HTTP/1.0,206,301,48401,16,0.000438,0.000045,0.000575
192.168.0.1,www.google.com,HTTP/1.1,206,300,48678,19,0.000454,0.000038,0.000410
192.168.0.1,www.google.com,HTTP/1.0,207,301,48437,17,0.000479,0.000040,0.000570
192.168.0.1,www.google.com,HTTP/1.1,207,302,48672,18,0.000444,0.000045,0.000513
192.168.0.1,www.google.com,HTTP/1.0,208,302,48432,14,0.000417,0.000039,0.000355
192.168.0.1,www.google.com,HTTP/1.1,208,304,48669,17,0.000454,0.000046,0.000388
192.168.0.1,www.google.com,HTTP/1.0,209,299,48397,14,0.000464,0.000050,0.000437
192.168.0.1,www.google.com,HTTP/1.1,209,304,48697,17,0.000419,0.000043,0.000341
192.168.0.1,www.google.com,HTTP/1.0,210,301,48356,21,0.000436,0.000050,0.000451
192.168.0.1,www.google.com,HTTP/1.1,210,305,48643,13,0.000430,0.000043,0.000376
192.168.0.1,www.google.com,HTTP/1.0,211,300,48387,13,0.000405,0.000040,0.000421
192.168.0.1,www.google.com,HTTP/1.1,211,305,48593,16,0.000423,0.000044,0.000421
192.168.0.1,www.google.com,HTTP/1.0,212,297,48387,16,0.000406,0.000039,0.000423
192.168.0.1,www.google.com,HTTP/1.1,212,303,48698,17,0.000488,0.000054,0.000563
192.168.0.1,www.google.com,HTTP/1.0,213,297,48413,13,0.000421,0.000068,0.000578
192.168.0.1,www.google.com,HTTP/1.1,213,305,48676,19,0.000441,0.000082,0.000457
192.168.0.1,www.google.com,HTTP/1.0,214,300,48411,17,0.000405,0.000043,0.000424
192.168.0.1,www.google.com,HTTP/1.1,214,302,48659,12,0.000423,0.000078,0.000592
192.168.0.1,www.google.com,HTTP/1.0,215,302,48385,10,0.000497,0.000052,0.000579
192.168.0.1,www.google.com,HTTP/1.1,215,305,48627,17,0.000411,0.000037,0.000367
192.168.0.1,www.google.com,HTTP/1.0,216,301,48463,15,0.000482,0.000053,0.000586
192.168.0.1,www.google.com,HTTP/1.1,216,304,48649,12,0.000421,0.000066,0.000493
192.168.0.1,www.google.com,HTTP/1.0,217,301,48394,19,0.000413,0.000064,0.000511
192.168.0.1,www.google.com,HTTP/1.1,217,306,48626,14,0.000440,0.000050,0.000396
192.168.0.1,www.google.com,HTTP/1.0,218,299,48433,20,0.000412,0.000039,0.000378
192.168.0.1,www.google.com,HTTP/1.1,218,304,48628,19,0.000465,0.000047,0.000542
192.168.0.1,www.google.com,HTTP/1.0,219,301,48425,13,0.000404,0.000042,0.000367
192.168.0.1,www.google.com,HTTP/1.1,219,304,48706,17,0.000472,0.000053,0.000404
192.168.0.1,www.google.com,HTTP/1.0,220,297,48394,7,0.000404,0.000038,0.000337
192.168.0.1,www.google.com,HTTP/1.1,220,305,48610,7,0.000443,0.000053,0.000541
192.168.0.1,www.google.com,HTTP/1.0,221,299,48415,16,0.000447,0.000068,0.000369
192.168.0.1,www.google.com,HTTP/1.1,221,304,48649,13,0.000425,0.000053,0.000432
192.168.0.1,www.google.com,HTTP/1.0,222,302,48439,19,0.000407,0.000048,0.000428
192.168.0.1,www.google.com,HTTP/1.1,222,304,48615,13,0.000437,0.000039,0.000378
192.168.0.1,www.google.com,HTTP/1.0,223,298,48418,13,0.000410,0.000047,0.000424
192.168.0.1,www.google.com,HTTP/1.1,223,304,49486,19,0.000485,0.000037,0.000424
192.168.0.1,www.google.com,HTTP/1.0,224,301,48420,10,0.000443,0.000052,0.000379
192.168.0.1,www.google.com,HTTP/1.1,224,302,48625,19,0.000417,0.000071,0.000512
192.168.0.1,www.google.com,HTTP/1.0,225,301,48431,14,0.000421,0.000045,0.000392
192.168.0.1,www.google.com,HTTP/1.1,225,303,48658,15,0.000410,0.000071,0.000361
192.168.0.1,www.google.com,HTTP/1.0,226,296,48388,13,0.000433,0.000046,0.000356
192.168.0.1,www.google.com,HTTP/1.1,226,304,48617,16,0.000425,0.000040,0.000337
192.168.0.1,www.google.com,HTTP/1.0,227,300,48423,17,0.000479,0.000039,0.000343
192.168.0.1,www.google.com,HTTP/1.1,227,306,48655,13,0.000438,0.000079,0.000436
192.168.0.1,www.google.com,HTTP/1.0,228,302,48428,20,0.000467,0.000074,0.000447
192.168.0.1,www.google.com,HTTP/1.1,228,302,48672,20,0.000433,0.000034,0.000330
192.168.0.1,www.google.com,HTTP/1.0,229,299,48415,19,0.000443,0.000065,0.000364
192.168.0.1,www.google.com,HTTP/1.1,229,302,48640,14,0.000442,0.000047,0.000511
192.168.0.1,www.google.com,HTTP/1.0,230,298,48471,14,0.000479,0.000038,0.000383
192.168.0.1,www.google.com,HTTP/1.1,230,303,48659,12,0.000466,0.000044,0.000487
192.168.0.1,www.google.com,HTTP/1.0,231,299,48470,16,0.000535,0.000083,0.000475
192.168.0.1,www.google.com,HTTP/1.1,231,303,48624,20,0.000485,0.000051,0.000479
192.168.0.1,www.google.com,HTTP/1.0,232,297,48405,10,0.000469,0.000043,0.000392
192.168.0.1,www.google.com,HTTP/1.1,232,304,48661,19,0.000439,0.000087,0.000550
192.168.0.1,www.google.com,HTTP/1.0,233,303,48449,15,0.000428,0.000051,0.000537
192.168.0.1,www.google.com,HTTP/1.1,233,301,48719,29,0.000505,0.000040,0.000612
192.168.0.1,www.google.com,HTTP/1.0,234,298,48422,21,0.000515,0.000064,0.000722
192.168.0.1,www.google.com,HTTP/1.1,234,304,48662,22,0.000970,0.000067,0.000637
192.168.0.1,www.google.com,HTTP/1.0,235,304,48464,18,0.001004,0.000066,0.000566
192.168.0.1,www.google.com,HTTP/1.1,235,306,48658,16,0.000490,0.000065,0.000510
192.168.0.1,www.google.com,HTTP/1.0,236,301,48517,17,0.000511,0.000047,0.000556
192.168.0.1,www.google.com,HTTP/1.1,236,306,48650,18,0.000483,0.000047,0.000466
192.168.0.1,www.google.com,HTTP/1.0,237,301,48418,13,0.000444,0.000058,0.000379
192.168.0.1,www.google.com,HTTP/1.1,237,307,48648,16,0.000428,0.000038,0.000487
192.168.0.1,www.google.com,HTTP/1.0,238,301,48420,19,0.000465,0.000054,0.000574
192.168.0.1,www.google.com,HTTP/1.1,238,303,48666,23,0.000423,0.000055,0.000794
192.168.0.1,www.google.com,HTTP/1.0,239,304,49198,19,0.000803,0.000053,0.000451
192.168.0.1,www.google.com,HTTP/1.1,239,306,48650,14,0.000401,0.000049,0.000316
192.168.0.1,www.google.com,HTTP/1.0,240,303,48407,15,0.000422,0.000082,0.000396
192.168.0.1,www.google.com,HTTP/1.1,240,309,48691,14,0.000416,0.000045,0.000370
192.168.0.1,www.google.com,HTTP/1.0,241,301,48407,15,0.000400,0.000042,0.000450
192.168.0.1,www.google.com,HTTP/1.1,241,306,48604,17,0.000434,0.000045,0.000459
192.168.0.1,www.google.com,HTTP/1.0,242,300,48411,17,0.000453,0.000039,0.000405
192.168.0.1,www.google.com,HTTP/1.1,242,306,48637,11,0.000466,0.000073,0.000556
192.168.0.1,www.google.com,HTTP/1.0,243,302,48437,15,0.000412,0.000049,0.000434
192.168.0.1,www.google.com,HTTP/1.1,243,306,48674,13,0.000402,0.000071,0.000372
192.168.0.1,www.google.com,HTTP/1.0,244,301,48419,14,0.000476,0.000106,0.000441
192.168.0.1,www.google.com,HTTP/1.1,244,306,48645,13,0.000429,0.000055,0.000435
192.168.0.1,www.google.com,HTTP/1.0,245,299,48417,12,0.000476,0.000043,0.000320
192.168.0.1,www.google.com,HTTP/1.1,245,306,48666,11,0.000437,0.000044,0.000414
192.168.0.1,www.google.com,HTTP/1.0,246,301,48482,13,0.000456,0.000056,0.000447
192.168.0.1,www.google.com,HTTP/1.1,246,305,48739,16,0.000419,0.000041,0.000478
192.168.0.1,www.google.com,HTTP/1.0,247,299,48429,15,0.000495,0.000047,0.000385
192.168.0.1,www.google.com,HTTP/1.1,247,306,48581,14,0.000404,0.000038,0.000423
192.168.0.1,www.google.com,HTTP/1.0,248,299,48453,14,0.000469,0.000070,0.000622
192.168.0.1,www.google.com,HTTP/1.1,248,304,48641,15,0.000410,0.000043,0.000559
192.168.0.1,www.google.com,HTTP/1.0,249,301,48424,12,0.000434,0.000052,0.000349
192.168.0.1,www.google.com,HTTP/1.1,249,305,48690,13,0.000432,0.000054,0.000421
192.168.0.1,www.google.com,HTTP/1.0,250,300,48430,16,0.000493,0.000047,0.000595
192.168.0.1,www.google.com,HTTP/1.1,250,303,48636,13,0.000394,0.000042,0.000454
192.168.0.1,www.google.com,HTTP/1.0,251,299,48422,12,0.000469,0.000067,0.000439
192.168.0.1,www.google.com,HTTP/1.1,251,308,48654,13,0.000452,0.000081,0.000403
192.168.0.1,www.google.com,HTTP/1.0,252,303,48392,13,0.000447,0.000080,0.000400
192.168.0.1,www.google.com,HTTP/1.1,252,308,48636,17,0.000451,0.000083,0.000552
192.168.0.1,www.google.com,HTTP/1.0,253,298,48411,16,0.000503,0.000047,0.000543
192.168.0.1,www.google.com,HTTP/1.1,253,305,48638,13,0.000473,0.000048,0.000357
192.168.0.1,www.google.com,HTTP/1.0,254,301,48408,14,0.000424,0.000038,0.000433
192.168.0.1,www.google.com,HTTP/1.1,254,305,48649,16,0.000500,0.000072,0.000366
192.168.0.1,www.google.com,HTTP/1.0,255,302,48435,12,0.000417,0.000042,0.000314
192.168.0.1,www.google.com,HTTP/1.1,255,303,48626,18,0.000452,0.000048,0.000466
192.168.0.1,www.google.com,HTTP/1.0,256,301,48425,15,0.000445,0.000035,0.000415
192.168.0.1,www.google.com,HTTP/1.1,256,306,48643,19,0.000423,0.000070,0.000507
192.168.0.1,www.google.com,HTTP/1.0,257,303,48378,9,0.000428,0.000045,0.000310
192.168.0.1,www.google.com,HTTP/1.1,257,306,48631,15,0.000435,0.000052,0.000560
192.168.0.1,www.google.com,HTTP/1.0,258,300,48381,12,0.000412,0.000071,0.000403
192.168.0.1,www.google.com,HTTP/1.1,258,305,48609,10,0.000394,0.000041,0.000455
192.168.0.1,www.google.com,HTTP/1.0,259,300,48446,13,0.000537,0.000067,0.000370
192.168.0.1,www.google.com,HTTP/1.1,259,304,48701,16,0.000540,0.000047,0.000457
192.168.0.1,www.google.com,HTTP/1.0,260,302,48419,5,0.000409,0.000045,0.000297
192.168.0.1,www.google.com,HTTP/1.1,260,305,48676,8,0.000472,0.000049,0.000450
192.168.0.1,www.google.com,HTTP/1.0,261,301,48436,13,0.000407,0.000040,0.000355
192.168.0.1,www.google.com,HTTP/1.1,261,305,48610,12,0.000446,0.000079,0.000412
192.168.0.1,www.google.com,HTTP/1.0,262,302,48376,13,0.000417,0.000050,0.000675
192.168.0.1,www.google.com,HTTP/1.1,262,303,48608,12,0.000602,0.000105,0.000597
192.168.0.1,www.google.com,HTTP/1.0,263,302,48400,12,0.000443,0.000046,0.000387
192.168.0.1,www.google.com,HTTP/1.1,263,306,48607,17,0.000454,0.000042,0.000519
192.168.0.1,www.google.com,HTTP/1.0,264,303,48402,14,0.000443,0.000074,0.000423
192.168.0.1,www.google.com,HTTP/1.1,264,304,48624,16,0.000461,0.000051,0.000421
192.168.0.1,www.google.com,HTTP/1.0,265,300,48405,14,0.000472,0.000047,0.000420
192.168.0.1,www.google.com,HTTP/1.1,265,304,48670,20,0.000489,0.000071,0.000617
192.168.0.1,www.google.com,HTTP/1.0,266,302,48407,10,0.000437,0.000053,0.000385
192.168.0.1,www.google.com,HTTP/1.1,266,306,48615,11,0.000416,0.000043,0.000367
192.168.0.1,www.google.com,HTTP/1.0,267,303,48435,11,0.000436,0.000053,0.000368
192.168.0.1,www.google.com,HTTP/1.1,267,305,48607,15,0.000442,0.000050,0.000470
192.168.0.1,www.google.com,HTTP/1.0,268,303,48377,16,0.000487,0.000045,0.000363
192.168.0.1,www.google.com,HTTP/1.1,268,305,48704,14,0.000441,0.000053,0.000655
192.168.0.1,www.google.com,HTTP/1.0,269,301,48415,10,0.000434,0.000068,0.000396
192.168.0.1,www.google.com,HTTP/1.1,269,305,48627,15,0.000399,0.000039,0.000393
192.168.0.1,www.google.com,HTTP/1.0,270,301,48436,17,0.000457,0.000053,0.000459
192.168.0.1,www.google.com,HTTP/1.1,270,303,48659,18,0.000449,0.000049,0.000432
192.168.0.1,www.google.com,HTTP/1.0,271,303,49223,15,0.000480,0.000046,0.000487
192.168.0.1,www.google.com,HTTP/1.1,271,303,48635,15,0.000432,0.000047,0.000500
192.168.0.1,www.google.com,HTTP/1.0,272,299,48478,21,0.000475,0.000040,0.000373
192.168.0.1,www.google.com,HTTP/1.1,272,307,48604,18,0.000447,0.000057,0.000670
192.168.0.1,www.google.com,HTTP/1.0,273,303,48428,14,0.000409,0.000044,0.000414
192.168.0.1,www.google.com,HTTP/1.1,273,302,48634,19,0.000443,0.000047,0.000514
192.168.0.1,www.google.com,HTTP/1.0,274,302,48422,13,0.000420,0.000039,0.000472
192.168.0.1,www.google.com,HTTP/1.1,274,304,48694,19,0.000509,0.000079,0.000582
192.168.0.1,www.google.com,HTTP/1.0,275,303,48375,13,0.000422,0.000040,0.000383
192.168.0.1,www.google.com,HTTP/1.1,275,305,48638,18,0.000403,0.000054,0.000468
192.168.0.1,www.google.com,HTTP/1.0,276,301,48443,21,0.000501,0.000056,0.000492
192.168.0.1,www.google.com,HTTP/1.1,276,306,48621,19,0.000410,0.000053,0.000601
192.168.0.1,www.google.com,HTTP/1.0,277,302,48402,15,0.000621,0.000073,0.000452
192.168.0.1,www.google.com,HTTP/1.1,277,307,49433,17,0.000397,0.000046,0.000418
192.168.0.1,www.google.com,HTTP/1.0,278,302,48405,15,0.000437,0.000046,0.000386
192.168.0.1,www.google.com,HTTP/1.1,278,304,48653,17,0.000466,0.000047,0.000392
192.168.0.1,www.google.com,HTTP/1.0,279,302,48437,14,0.000443,0.000040,0.000491
192.168.0.1,www.google.com,HTTP/1.1,279,306,48658,20,0.000505,0.000054,0.000433
192.168.0.1,www.google.com,HTTP/1.0,280,303,48394,14,0.000433,0.000047,0.000365
192.168.0.1,www.google.com,HTTP/1.1,280,306,48600,17,0.000436,0.000048,0.000730
192.168.0.1,www.google.com,HTTP/1.0,281,303,48412,19,0.000594,0.000040,0.000345
192.168.0.1,www.google.com,HTTP/1.1,281,302,48759,16,0.000422,0.000048,0.000527
192.168.0.1,www.google.com,HTTP/1.0,282,301,48406,19,0.000465,0.000067,0.000371
192.168.0.1,www.google.com,HTTP/1.1,282,306,48628,11,0.000428,0.000048,0.000370
192.168.0.1,www.google.com,HTTP/1.0,283,302,48376,14,0.000434,0.000041,0.000397
192.168.0.1,www.google.com,HTTP/1.1,283,307,48641,15,0.000621,0.000070,0.000379
192.168.0.1,www.google.com,HTTP/1.0,284,304,48413,18,0.000435,0.000041,0.000386
192.168.0.1,www.google.com,HTTP/1.1,284,305,48654,16,0.000473,0.000046,0.000453
192.168.0.1,www.google.com,HTTP/1.0,285,305,48432,14,0.000409,0.000039,0.000310
192.168.0.1,www.google.com,HTTP/1.1,285,307,48675,18,0.000526,0.000059,0.000546
192.168.0.1,www.google.com,HTTP/1.0,286,302,48393,2,0.000427,0.000042,0.000342
